Time,IDirNorm,WindVel
1810,593,4.102340795
1811,770,4.101914187
1812,901,4.096644969
1813,652,4.301092884
1814,427,4.398772556
1815,300,4.6
1816,382,4.600630392
1817,341,4.603694169
1818,202,4.596444278
1819,0,4.399556796
1820,0,4.294380048
1821,0,4.102340795
1822,0,3.200952983
1823,0,2.401332963
1824,0,1.49939988
1825,0,1.903943276
1826,0,2.203020654
1827,0,2.597883754
1828,0,2.79973213
1829,0,2.9
1830,0,3.097046981
1831,0,3.102031592
1832,59,3.102031592
1833,348,3.097046981
1834,498,3.604552677
1835,667,4.098206925
1836,512,4.596444278
1837,306,4.30202278
1838,62,3.902025115
1839,4,3.59684584
1840,4,3.403248448
1841,12,3.299606037
1842,0,3.100354818
1843,0,2.896204413
1844,0,2.799321346
1845,0,2.597248544
1846,0,2.597383299
1847,0,2.597383299
1848,0,2.597248544
1849,0,1.901604586
1850,0,1.198206994
1851,0,0.5
1852,0,1.4
1853,0,2.2
1854,0,3.1
1855,0,2.597383299
1856,65,2.003521899
1857,350,1.49939988
1858,406,1.903943276
1859,412,2.203020654
1860,301,2.597883754
1861,403,3.796972478
1862,630,4.999849998
1863,697,6.203490953
1864,706,5.302263668
1865,454,4.500144442
1866,206,3.6
1867,0,3.102337828
1868,0,2.598326384
1869,0,2.101094953
1870,0,2.296519105
1871,0,2.401270497
1872,0,2.6
1873,0,2.1
1874,0,1.5
1875,0,1
1876,0,1.2
1877,0,1.3
1878,0,1.5
1879,0,1.3
1880,85,1.199208072
1881,364,0.99959992
1882,605,2.000849819
1883,742,3.094672842
1884,785,4.096644969
1885,881,3.902025115
1886,879,3.802025776
1887,861,3.59684584
1888,709,3.795589546
1889,465,3.896074948
1890,215,4.096644969
1891,0,2.903377344
1892,0,1.69649639
1893,0,0.49979996
1894,0,0.797558775
1895,0,1.198540779
1896,0,1.498032042
1897,0,2.003596766
1898,0,2.596247292
1899,0,3.1
1900,0,2.9
1901,0,2.8
1902,0,2.6
1903,0,2.401270497
1904,94,2.296519105
1905,372,2.101094953
1906,614,2.597883754
1907,754,3.095948966
1908,799,3.59684584
1909,519,3.59684584
1910,418,3.59684584
1911,129,3.59684584
1912,159,3.599124894
1913,188,3.605468069
1914,74,3.59684584
1915,0,2.90396281
1916,0,2.201681176
1917,0,1.49939988
1918,0,2.205379786
1919,0,2.9
1920,0,3.59684584
1921,0,2.69786953
1922,0,1.902761152
1923,0,0.99959992
1924,0,1.003194896
1925,0,1.003194896
1926,0,0.99959992
1927,0,0.99689518
1928,101,0.997246208
1929,376,1
1930,652,2.202044505
1931,785,3.400367627
1932,850,4.599130353
1933,880,4.294380048
1934,873,3.902166065
1935,861,3.59684584
1936,472,3.600736036
1937,282,3.605689948
1938,85,3.6
1939,0,3.6
1940,0,3.6
1941,0,3.6
1942,0,3.298742185
1943,0,2.89794755
1944,0,2.597883754
1945,0,2.200954338
1946,0,1.903943276
1947,0,1.49939988
1948,0,1.901604586
1949,0,2.205379786
1950,0,2.6
1951,0,2.396413988
1952,32,2.301847084
1953,382,2.097450834
1954,476,2.901258348
1955,412,3.802025776
1956,297,4.6
1957,189,4.397556139
1958,43,4.29773196
1959,1,4.102340795
1960,2,3.596136816
1961,0,3.098080051
1962,0,2.597248544
1963,0,2.205379786
1964,0,1.902761152
1965,0,1.49939988
1966,0,1.295221989
1967,0,1.198206994
1968,0,1
1969,0,0.799312204
1970,0,0.701141926
1971,0,0.496789694
1972,0,0.700357052
1973,0,0.797558775
1974,0,0.99959992
1975,0,1.701881312
1976,0,2.404163056
1977,0,3.097046981
1978,0,1
1979,1,1.2
1980,1,1.5
1981,1,2.205379786
1982,1,2.898499612
1983,0,3.59684584
1984,0,3.802656966
1985,0,3.897178467
1986,0,4.096644969
1987,0,3.805798208
1988,0,3.400367627
1989,0,3.094672842
1990,0,3.299606037
1991,0,3.394362974
1992,0,3.599124894
1993,0,3.403307215
1994,0,3.295481755
1995,0,3.097046981
1996,0,3.099193443
1997,0,3.098080051
1998,0,3.094672842
1999,0,3.403307215
2000,0,3.796379855
2001,0,4.096644969
2002,0,4.596444278
2003,0,5.203892774
2004,1,5.703691787
2005,1,5.296413881
2006,1,5.00372861
2007,0,4.596444278
2008,1,4.299127819
2009,0,3.894162298
2010,0,3.59684584
2011,0,3.100483833
2012,0,2.602037663
2013,0,2.1
2014,0,2.295931184
2015,0,2.403767876
2016,0,2.597248544
2017,0,2.202044505
2018,0,1.894016895
2019,0,1.5
2020,0,1.3
2021,0,1.199208072
2022,0,0.99959992
2023,0,1.2
2024,0,1.296919427
2025,0,1.498032042
2026,0,1.69649639
2027,0,1.902629759
2028,1,2.101094953
2029,53,2.101903899
2030,280,2.103425777
2031,635,2.097450834
2032,553,2.303150017
2033,328,2.404682931
2034,94,2.597883754
2035,0,2.202203442
2036,0,1.898420396
2037,0,1.5
2038,0,1.5
2039,0,1.502830662
2040,0,1.49939988
2041,0,1.500833102
2042,0,1.502664301
2043,0,1.498032042
2044,0,1.198165264
2045,0,0.803616824
2046,0,0.5
2047,0,0.497393205
2048,0,0.497393205
2049,0,0.5
2050,0,0.700357052
2051,1,0.801560977
2052,3,1.00124922
2053,3,1.498165545
2054,2,2.103425777
2055,1,2.597248544
2056,0,2.600173071
2057,0,2.597383299
2058,0,2.6
2059,0,2.795782538
2060,0,2.898723857
2061,0,3.1
2062,0,2.597383299
2063,0,2.003521899
2064,0,1.49939988
2065,0,1.498032042
2066,0,1.502664301
2067,0,1.49939988
2068,0,1.99919984
2069,0,2.597248544
2070,0,3.097046981
2071,0,3.59684584
2072,85,4.096644969
2073,406,4.596444278
2074,643,5.001409801
2075,674,5.298726262
2076,568,5.703691787
2077,632,5.898762582
2078,721,5.999174943
2079,787,6.203434533
2080,726,6.395474963
2081,540,6.50175361
2082,253,6.700223877
2083,0,6.498445968
2084,0,6.399632802
2085,0,6.203490953
2086,0,5.194766597
2087,0,4.098206925
2088,0,3.097046981
2089,0,3.097046981
2090,0,3.097046981
2091,0,3.097046981
2092,0,2.403767876
2093,0,1.701793172
2094,0,1
2095,0,1.203037822
2096,245,1.296919427
2097,436,1.498032042
2098,671,1.902629759
2099,707,2.200954338
2100,638,2.597883754
2101,638,2.89794755
2102,631,3.295481755
2103,515,3.59684584
2104,463,4.603694169
2105,347,5.698350639
2106,141,6.7
2107,0,5.899321995
2108,0,5.200346142
2109,0,4.393961766
2110,0,3.604552677
2111,0,2.895600111
2112,0,2.101094953
2113,0,2.296519105
2114,0,2.401270497
2115,0,2.6
2116,0,2.796587206
2117,0,2.89794755
2118,0,3.094672842
2119,0,3.300802933
2120,0,3.399426422
2121,0,3.599124894
2122,0,3.602846097
2123,2,3.604552677
2124,1,3.59684584
2125,16,3.895394717
2126,44,4.299174339
2127,73,4.6
2128,102,4.098206925
2129,229,3.597068251
2130,124,3.097046981
2131,0,3.301938824
2132,0,3.402425605
2133,0,3.59684584
2134,0,3.394362974
2135,0,3.29953027
2136,0,3.097046981
2137,0,3.59684584
2138,0,4.096644969
2139,0,4.596444278
2140,0,5.298726262
2141,0,6.001008249
2142,0,6.703290237
2143,0,6.001008249
2144,0,5.298726262
2145,0,4.596444278
2146,0,5.001409801
2147,0,5.298726262
2148,1,5.703691787
2149,1,5.194766597
2150,1,4.600630392
2151,1,4.096644969
2152,0,3.100483833
2153,0,1.994016048
2154,0,1
2155,0,1.397139936
2156,0,1.699411663
2157,0,2.101094953
2158,0,1.899921051
2159,0,1.702057578
2160,0,1.5
2161,0,2.402040799
2162,0,3.695294305
2163,0,5.096243715
2164,0,3.605689948
2165,0,2.002423532
2166,0,0.49979996
2167,0,1.500833102
2168,46,2.602498799
2169,113,3.59684584
2170,169,3.894162298
2171,287,4.299127819
2172,345,4.596444278
2173,174,5.00372861
2174,21,5.296413881
2175,5,5.703691787
2176,11,5.501208958
2177,2,5.298726262
2178,0,5.096243715
2179,0,4.902019992
2180,0,4.802759623
2181,0,4.6
2182,0,3.604552677
2183,0,2.498259394
2184,0,1.49939988
2185,0,1.501366045
2186,0,1.49966663
2187,0,1.5
2188,0,1.9
2189,0,2.2
2190,0,2.6
2191,0,2.801428207
2192,19,2.904978485
2193,206,3.094672842
2194,366,2.90396281
2195,552,2.803158932
2196,769,2.597883754
2197,843,3.796972478
2198,835,4.998899879
2199,794,6.2
2200,696,5.296413881
2201,497,4.501777427
2202,243,3.59684584
2203,0,3.59684584
2204,0,3.59684584
2205,0,3.59684584
2206,0,3.300439365
2207,0,2.895600111
2208,0,2.597883754
2209,0,2.399416596
2210,0,2.299565176
2211,0,2.101094953
2212,0,1.697439248
2213,0,1.399785698
2214,0,0.99959992
2215,0,0.803616824
2216,153,0.7
2217,434,0.5
2218,246,1.7
2219,75,2.901258348
2220,14,4.096644969
2221,3,4.097035514
2222,2,4.096486299
2223,1,4.102340795
2224,1,3.202061836
2225,0,2.403767876
2226,0,1.5
2227,0,1.902761152
2228,0,2.199931817
2229,0,2.597248544
2230,0,2.100904567
2231,0,1.500833102
2232,0,0.99959992
2233,0,1.198206994
2234,0,1.298691649
2235,0,1.49939988
2236,0,1.49939988
2237,0,1.49939988
2238,0,1.49939988
2239,0,1.00284595
2240,0,0.5
2241,6,0
2242,82,0.7
2243,114,1.398427689
2244,206,2.097450834
2245,387,3.499057016
2246,581,4.805257537
2247,747,6.203434533
2248,715,6.395474963
2249,522,6.500723037
2250,259,6.703290237
2251,0,5.497281146
2252,0,4.294380048
2253,0,3.094672842
2254,0,2.896204413
2255,0,2.79635477
2256,0,2.597883754
2257,0,2.404682931
2258,0,2.303150017
2259,0,2.097450834
2260,0,1.597654531
2261,0,1
2262,0,0.5
2263,0,1.49966663
2264,167,2.604323329
2265,444,3.599124894
2266,642,3.602846097
2267,761,3.604552677
2268,833,3.59684584
2269,841,4.295637322
2270,832,5.00372861
2271,791,5.7
2272,513,5.698350639
2273,300,5.70250822
2274,86,5.703691787
2275,0,4.702276045
2276,0,3.604552677
2277,0,2.597248544
2278,0,2.79973213
2279,0,2.90396281
2280,0,3.097046981
2281,0,3.102031592
2282,0,3.102031592
2283,0,3.097046981
2284,0,2.405202694
2285,0,1.697792685
2286,0,1
2287,0,1.003444069
2288,0,1.003444069
2289,0,1
2290,0,1
2291,1,1
2292,1,1
2293,3,1.698057714
2294,8,2.401332963
2295,11,3.1
2296,69,3.301832824
2297,105,3.396115428
2298,73,3.6
2299,0,4.103327918
2300,0,4.598532375
2301,0,5.103577177
2302,0,4.598532375
2303,0,4.096486299
2304,0,3.59684584
2305,0,3.597068251
2306,0,3.604552677
2307,0,3.6
2308,0,4.299174339
2309,0,5.003938449
2310,0,5.703691787
2311,0,6.001008249
2312,183,6.39657721
2313,460,6.703290237
2314,654,6.200556427
2315,771,5.600366059
2316,841,5.103577177
2317,466,4.600097825
2318,206,4.096644969
2319,24,3.599124894
2320,12,3.401558466
2321,1,3.29953027
2322,0,3.094672842
2323,0,2.397081559
2324,0,1.701881312
2325,0,1.00124922
2326,0,1.502697574
2327,0,2.094039159
2328,0,2.597248544
2329,0,2.90396281
2330,0,3.29953027
2331,0,3.59684584
2332,0,3.097046981
2333,0,2.597248544
2334,0,2.097450834
2335,0,2.600173071
2336,0,3.100967591
2337,0,3.6
2338,0,3.404115157
2339,1,3.300560558
2340,1,3.094672842
2341,1,3.098080051
2342,1,3.099193443
2343,1,3.097046981
2344,0,3.102337828
2345,0,3.100967591
2346,0,3.1
2347,0,2.600499952
2348,0,1.999724981
2349,0,1.498032042
2350,0,1.296919427
2351,0,1.203037822
2352,0,1
2353,0,1.702057578
2354,0,2.404682931
2355,0,3.094672842
2356,0,3.094672842
2357,0,3.094672842
2358,0,3.094672842
2359,0,2.79635477
2360,0,2.399416596
2361,1,2.101094953
2362,85,1.902629759
2363,246,1.69649639
2364,591,1.498032042
2365,609,2.204767561
2366,701,2.898499612
2367,766,3.6
2368,266,3.095948966
2369,14,2.598557292
2370,0,2.1
2371,0,3.604552677
2372,0,5.200346142
2373,0,6.703290237
2374,0,5.697517003
2375,0,4.598532375
2376,0,3.599124894
2377,0,5.300283011
2378,0,7.004584213
2379,0,8.7
2380,0,7.69860377
2381,0,6.703745222
2382,0,5.700219294
2383,0,5.898762582
2384,0,6.000833275
2385,0,6.2
2386,0,5.70250822
2387,1,5.102714964
2388,1,4.599130353
2389,1,4.596444278
2390,1,4.6
2391,1,4.596444278
2392,0,4.399556796
2393,0,4.294380048
2394,0,4.102340795
2395,0,4.599130353
2396,0,5.195767508
2397,0,5.700219294
2398,0,5.898686294
2399,0,6.004964613
2400,0,6.203434533
2401,0,4.997299271
2402,0,3.797591342
2403,0,2.597883754
2404,0,2.200954338
2405,0,1.902629759
2406,0,1.498032042
2407,0,1.49939988
2408,10,1.502664301
2409,73,1.498032042
2410,158,2.896204413
2411,197,4.294380048
2412,345,5.700219294
2413,143,6.203434533
2414,13,6.700223877
2415,1,7.204672095
2416,0,7.003370617
2417,0,6.895810322
2418,0,6.7
2419,0,6.896557112
2420,0,6.997728203
2421,0,7.203089615
2422,0,6.299158674
2423,0,5.497381195
2424,0,4.6
2425,0,5.104213945
2426,0,5.70250822
2427,0,6.203490953
2428,0,5.00372861
2429,0,3.795589546
2430,0,2.597248544
2431,0,1.704846034
2432,31,0.904709898
2433,62,0
2434,92,2.095709904
2435,208,4.096486299
2436,287,6.203434533
2437,220,5.302046775
2438,97,4.502499306
2439,24,3.59684584
2440,64,4.295637322
2441,233,5.00372861
2442,306,5.7
2443,0,4.801885047
2444,0,3.996961346
2445,0,3.097046981
2446,0,2.597248544
2447,0,1.99919984
2448,0,1.49939988
2449,0,1.3
2450,0,1.2
2451,0,0.99959992
2452,0,1.202081528
2453,0,1.296919427
2454,0,1.49939988
2455,0,1.49966663
2456,93,1.49966663
2457,219,1.49939988
2458,270,1.994843352
2459,185,2.602498799
2460,206,3.1
2461,397,4.1
2462,572,5.2
2463,753,6.2
2464,720,6.002041319
2465,551,5.899711857
2466,298,5.703691787
2467,0,4.704093962
2468,0,3.59684584
2469,0,2.597248544
2470,0,2.90396281
2471,0,3.29953027
2472,0,3.59684584
2473,0,3.102031592
2474,0,2.602037663
2475,0,2.097450834
2476,0,2.3
2477,0,2.404163056
2478,0,2.597883754
2479,0,2.801285419
2480,133,2.89794755
2481,207,3.097046981
2482,391,3.298742185
2483,585,3.402425605
2484,795,3.6
2485,273,4.300290688
2486,51,5.00144979
2487,1,5.703691787
2488,0,5.001409801
2489,0,4.299127819
2490,0,3.59684584
2491,0,3.299712109
2492,0,2.90203377
2493,0,2.6
2494,0,2.602498799
2495,0,2.596247292
2496,0,2.597248544
2497,0,3.095948966
2498,0,3.599124894
2499,0,4.102340795
2500,0,3.604552677
2501,0,3.102337828
2502,0,2.6
2503,0,2.600173071
2504,76,2.598326384
2505,451,2.597883754
2506,300,3.796972478
2507,140,4.998899879
2508,13,6.2
2509,10,6.000966589
2510,10,5.898915155
2511,9,5.703691787
2512,12,5.699561387
2513,21,5.697517003
2514,12,5.700219294
2515,0,5.195767508
2516,0,4.596781483
2517,0,4.096644969
2518,0,3.204512443
2519,0,2.396351393
2520,0,1.5
2521,0,1.5
2522,0,1.502830662
2523,0,1.49939988
2524,0,1.699411663
2525,0,1.899921051
2526,0,2.101094953
2527,0,2.597883754
2528,0,3.094672842
2529,0,3.599124894
2530,9,2.903377344
2531,27,2.204109798
2532,143,1.49939988
2533,285,3.2
2534,519,5.001409801
2535,750,6.700223877
2536,726,6.203434533
2537,559,5.60022321
2538,307,5.096243715
2539,5,5.098431131
2540,0,5.104213945
2541,0,5.1
2542,0,4.603694169
2543,0,4.096486299
2544,0,3.599124894
2545,0,3.602846097
2546,0,3.604552677
2547,0,3.59684584
2548,0,3.402028806
2549,0,3.302029679
2550,0,3.097046981
2551,0,5.001409801
2552,81,6.801543942
2553,148,8.705906041
2554,73,8.001556099
2555,16,7.403141225
2556,7,6.700223877
2557,13,7.602295706
2558,62,8.40315417
2559,117,9.300537619
2560,17,9.300537619
2561,1,9.300537619
2562,0,9.300537619
2563,0,9.503020572
2564,0,9.597853927
2565,0,9.800336729
2566,0,9.098054737
2567,0,8.395772746
2568,0,7.702889068
2569,0,7.400277022
2570,0,6.997042232
2571,0,6.7
2572,0,7
2573,0,7.4
2574,0,7.7
2575,0,5.79883609
2576,0,3.997311597
2577,0,2.097450834
2578,0,2.600499952
2579,1,3.102031592
2580,1,3.6
2581,13,4.800104166
2582,139,5.997140986
2583,366,7.204672095
2584,415,7.899930379
2585,386,8.601889327
2586,323,9.300537619
2587,17,7.401222872
2588,0,5.500518157
2589,0,3.599124894
2590,0,2.896204413
2591,0,2.200954338
2592,0,1.498032042
2593,0,2.50241883
2594,0,3.605468069
2595,0,4.599130353
2596,0,3.899641009
2597,0,3.300439365
2598,0,2.597248544
2599,0,3.099193443
2600,234,3.602846097
2601,528,4.102340795
2602,686,4.80101031
2603,803,5.496271463
2604,856,6.203490953
2605,866,6.895810322
2606,864,7.50062664
2607,833,8.2
2608,738,7.701597237
2609,570,7.203867017
2610,317,6.703290237
2611,22,6.000833275
2612,0,5.296413881
2613,0,4.6
2614,0,4.399659078
2615,0,4.295637322
2616,0,4.096644969
2617,0,3.802025776
2618,0,3.402028806
2619,0,3.097046981
2620,0,3.394362974
2621,0,3.799328888
2622,0,4.096644969
2623,0,4.296614947
2624,239,4.400659042
2625,536,4.599130353
2626,691,5.303960784
2627,806,6.000833275
2628,859,6.7
2629,473,5.501754266
2630,212,4.296242544
2631,27,3.094672842
2632,95,3.094672842
2633,259,3.095948966
2634,344,3.097046981
2635,17,2.401332963
2636,0,1.69649639
2637,0,1.00124922
2638,0,2.701481075
2639,0,4.498144062
2640,0,6.203434533
2641,0,5.79883609
2642,0,5.497281146
2643,0,5.096243715
2644,0,5.098431131
2645,0,5.104213945
2646,0,5.1
2647,0,4.903243824
2648,0,4.800104166
2649,0,4.596444278
2650,0,5.00144979
2651,1,5.30347999
2652,4,5.7
2653,1,5.302527699
2654,1,5.003488783
2655,1,4.599130353
2656,0,4.400659042
2657,0,4.294380048
2658,0,4.102340795
2659,0,3.195653298
2660,0,2.404682931
2661,0,1.49939988
2662,0,1.296919427
2663,0,1.202081528
2664,0,0.99959992
2665,0,1.198540779
2666,0,1.300845879
2667,0,1.498032042
2668,0,1.899921051
2669,0,2.202044505
2670,0,2.6
2671,11,2.205379786
2672,246,1.901604586
2673,536,1.49939988
2674,684,1.296919427
2675,795,1.202081528
2676,844,0.99959992
2677,858,3.201452795
2678,859,5.497381195
2679,834,7.702889068
2680,741,7.195679259
2681,578,6.700925309
2682,327,6.203434533
2683,35,5.696885114
2684,0,5.103302852
2685,0,4.6
2686,0,5.003938449
2687,0,5.303960784
2688,0,5.700219294
2689,0,5.195767508
2690,0,4.596781483
2691,0,4.096644969
2692,0,4.096644969
2693,0,4.096644969
2694,0,4.096644969
2695,12,5.798525675
2696,249,7.598657776
2697,537,9.300537619
2698,681,9.298069692
2699,790,9.298069692
2700,838,9.300537619
2701,888,8.895571932
2702,848,8.598255637
2703,830,8.202688584
2704,737,8.20076216
2705,574,8.195248623
2706,336,8.2
2707,40,8.195248623
2708,0,8.20076216
2709,0,8.202688584
2710,0,7.203867017
2711,0,6.101450647
2712,0,5.1
2713,0,5.302527699
2714,0,5.502762942
2715,0,5.700219294
2716,0,5.203892774
2717,0,4.600097825
2718,0,4.102340795
2719,0,4.80101031
2720,0,5.496271463
2721,0,6.203490953
2722,39,6.400703086
2723,257,6.502499519
2724,716,6.700223877
2725,905,7.602295706
2726,863,8.40315417
2727,852,9.300537619
2728,717,8.098456643
2729,553,6.89637586
2730,291,5.703691787
2731,45,5.70250822
2732,0,5.698350639
2733,0,5.7
2734,0,4.7
2735,0,3.6
2736,0,2.6
2737,0,2.600499952
2738,0,2.598807419
2739,0,2.597883754
2740,0,2.404079866
2741,0,2.296519105
2742,0,2.097450834
2743,20,2.301847084
2744,257,2.396413988
2745,543,2.6
2746,298,2.8
2747,135,2.9
2748,13,3.1
2749,72,3.998924856
2750,141,4.80101031
2751,205,5.700219294
2752,218,6.395474963
2753,117,6.998542705
2754,74,7.7014609
2755,0,5.59946426
2756,0,3.6
2757,0,1.49939988
2758,0,2.000849819
2759,0,2.597883754
2760,0,3.097046981
2761,0,2.396413988
2762,0,1.701793172
2763,0,0.99959992
2764,0,1.202081528
2765,0,1.296919427
2766,0,1.49939988
2767,24,2.003521899
2768,265,2.598807419
2769,532,3.094672842
2770,706,2.89794755
2771,757,2.796587206
2772,866,2.6
2773,907,2.795782538
2774,870,2.898723857
2775,847,3.1
2776,722,3.301938824
2777,568,3.4006617
2778,305,3.59684584
2779,33,3.394362974
2780,0,3.29953027
2781,0,3.097046981
2782,0,2.396413988
2783,0,1.701793172
2784,0,0.99959992
2785,0,1.200666482
2786,0,1.300499904
2787,0,1.498032042
2788,0,2.00124961
2789,0,2.597883754
2790,0,3.094672842
2791,29,2.397081559
2792,268,1.698057714
2793,558,0.99959992
2794,700,1.9
2795,814,2.701481075
2796,859,3.599124894
2797,901,3.602846097
2798,868,3.600472191
2799,848,3.6
2800,713,3.4
2801,553,3.3
2802,294,3.1
2803,57,3.604552677
2804,0,4.101536298
2805,0,4.596444278
2806,0,3.902025115
2807,0,3.302029679
2808,0,2.597248544
2809,0,2.799464234
2810,0,2.89794755
2811,0,3.097046981
2812,0,3.29953027
2813,0,3.394362974
2814,0,3.59684584
2815,0,4.296614947
2816,1,4.997299271
2817,0,5.700219294
2818,0,5.201096038
2819,1,4.603694169
2820,1,4.1
2821,4,3.799697356
2822,1,3.400367627
2823,1,3.094672842
2824,0,2.404079866
2825,0,1.697439248
2826,0,0.99959992
2827,0,0.802309167
2828,0,0.702922471
2829,0,0.49979996
2830,0,0.699213844
2831,0,0.8
2832,0,1
2833,0,1.500833102
2834,0,2.101166343
2835,0,2.6
2836,0,2.199386278
2837,0,1.895890292
2838,0,1.49939988
2839,0,2.194014585
2840,2,2.90203377
2841,82,3.59684584
2842,78,3.394362974
2843,11,3.29953027
2844,13,3.097046981
2845,9,2.599249892
2846,5,2.00124961
2847,3,1.49939988
2848,10,1.899921051
2849,0,2.203837562
2850,0,2.597883754
2851,0,2.598807419
2852,0,2.598326384
2853,0,2.597248544
2854,0,2.598807419
2855,0,2.604323329
2856,0,2.597883754
2857,0,2.804567703
2858,0,2.900379286
2859,0,3.1
2860,0,2.602498799
2861,0,1.994843352
2862,0,1.49939988
2863,0,1.99919984
2864,0,2.597248544
2865,11,3.097046981
2866,16,2.900379286
2867,74,2.799464234
2868,116,2.6
2869,31,3.8
2870,8,5
2871,1,6.2
2872,1,5.00372861
2873,0,3.803209171
2874,0,2.597248544
2875,0,2.101071155
2876,0,1.500833102
2877,0,1
2878,0,1.5
2879,0,2.097641533
2880,0,2.597248544
2881,0,0
2882,0,0
2883,0,0
2884,0,0.898276127
2885,0,1.702938637
2886,0,2.597883754
2887,165,1.702938637
2888,479,0.898276127
2889,711,0
2890,824,0.9
2891,884,1.702057578
2892,887,2.597248544
2893,938,1.702057578
2894,905,0.9
2895,897,0
2896,878,1.00448992
2897,757,2.103425777
2898,496,3.094672842
2899,173,2.399416596
2900,0,1.698057714
2901,0,0.99959992
2902,0,0.797558775
2903,0,0.702922471
2904,0,0.496789694
2905,0,0.300665928
2906,0,0.205182845
2907,0,0
2908,0,0.497393205
2909,0,1.003444069
2910,0,1.5
2911,0,1.901604586
2912,10,2.204767561
2913,21,2.597883754
2914,11,2.097450834
2915,6,1.502664301
2916,2,1.00124922
2917,4,1.69649639
2918,1,2.399416596
2919,1,3.094672842
2920,0,2.79635477
2921,0,2.399416596
2922,0,2.101094953
2923,0,2.094039159
2924,0,2.101903899
2925,0,2.097450834
2926,0,1.397139936
2927,0,0.704556598
2928,0,0
2929,0,0.30016662
2930,0,0.703278039
2931,0,1
2932,0,1.199208072
2933,0,1.300845879
2934,0,1.498032042
2935,0,1.69649639
2936,166,1.902629759
2937,564,2.101094953
2938,345,2.397081559
2939,160,2.796587206
2940,16,3.1
2941,188,2.799517816
2942,381,2.403767876
2943,725,2.097450834
2944,277,2.600173071
2945,68,3.100967591
2946,0,3.6
2947,0,3.3
2948,0,2.9
2949,0,2.6
2950,0,3.102337828
2951,0,3.604552677
2952,0,4.102340795
2953,0,4.599130353
2954,0,5.195767508
2955,0,5.700219294
2956,0,5.898686294
2957,0,6.004964613
2958,0,6.203434533
2959,0,5.696885114
2960,0,5.102714964
2961,0,4.596444278
2962,1,4.798926963
2963,3,4.897182864
2964,4,5.096243715
2965,4,4.096644969
2966,4,3.097046981
2967,3,2.097450834
2968,17,2.101903899
2969,113,2.094039159
2970,238,2.101094953
2971,1,2.296519105
2972,0,2.397081559
2973,0,2.597248544
2974,0,2.799571396
2975,0,2.895600111
2976,0,3.094672842
2977,0,2.200954338
2978,0,1.397891269
2979,0,0.49979996
2980,0,0.501597448
2981,0,0.501597448
2982,0,0.49979996
2983,0,0.997246208
2984,76,1.601311962
2985,191,2.097450834
2986,341,2.097641533
2987,596,2.094015282
2988,790,2.1
2989,917,2.597383299
2990,879,3.102337828
2991,875,3.59684584
2992,334,3.295481755
2993,120,2.89794755
2994,8,2.597883754
2995,0,2.903377344
2996,0,3.301832824
2997,0,3.59684584
2998,0,3.799223605
2999,0,3.899743581
3000,0,4.102340795
3001,0,3.197889929
3002,0,2.401270497
3003,0,1.5
3004,0,2.69786953
3005,0,3.895394717
3006,0,5.096243715
3007,0,4.798926963
3008,0,4.393961766
3009,0,4.096644969
3010,1,3.896074948
3011,3,3.795589546
3012,4,3.59684584
3013,4,3.902166065
3014,4,4.294380048
3015,3,4.599130353
3016,1,3.602846097
3017,0,2.496096953
3018,0,1.5
3019,0,1.303610371
3020,0,1.200666482
3021,0,1
3022,0,1.200166655
3023,0,1.301768028
3024,0,1.49939988
3025,0,2.701481075
3026,0,3.894162298
3027,0,5.096243715
3028,0,5.096243715
3029,0,5.096243715
3030,0,5.096243715
3031,0,3.894162298
3032,0,2.701481075
3033,0,1.49939988
3034,1,1.305986217
3035,4,1.198540779
3036,5,0.99959992
3037,5,3.605468069
3038,5,6.097155074
3039,4,8.705906041
3040,1,7.701038891
3041,0,6.700925309
3042,0,5.700219294
3043,0,6.904990949
3044,0,8.098845597
3045,0,9.3
3046,0,7.599394713
3047,0,5.805049526
3048,0,4.102340795
3049,0,2.704736586
3050,0,1.400714104
3051,0,0
3052,0,0.197230829
3053,0,0.30016662
3054,0,0.5
3055,0,1.4
3056,0,2.2
3057,0,3.1
3058,1,3.100967591
3059,3,3.102337828
3060,6,3.097046981
3061,5,3.302029679
3062,4,3.402028806
3063,2,3.59684584
3064,12,3.799328888
3065,112,3.894162298
3066,248,4.096644969
3067,83,2.702091782
3068,0,1.39917833
3069,0,0
3070,0,0.7
3071,0,1.398427689
3072,0,2.097450834
3073,0,2.599249892
3074,0,3.094672842
3075,0,3.59684584
3076,0,3.301832824
3077,0,2.896204413
3078,0,2.597883754
3079,220,2.896204413
3080,488,3.301832824
3081,703,3.59684584
3082,816,4.596781483
3083,880,5.700219294
3084,930,6.700223877
3085,935,7.003370617
3086,938,7.400277022
3087,894,7.7
3088,853,7.400141891
3089,752,6.997728203
3090,528,6.703290237
3091,224,6.39657721
3092,0,6.001008249
3093,0,5.703691787
3094,0,5.100637215
3095,0,4.502021768
3096,0,3.903229432
3097,0,3.302029679
3098,0,2.702369331
3099,0,2.097450834
3100,0,2.403767876
3101,0,2.799517816
3102,0,3.1
3103,149,2.9
3104,341,2.8
3105,307,2.6
3106,189,3.102031592
3107,97,3.600472191
3108,20,4.096644969
3109,12,4.30202278
3110,12,4.402022263
3111,10,4.596444278
3112,6,4.597357937
3113,4,4.598532375
3114,0,4.599130353
3115,0,3.903869875
3116,0,3.301832824
3117,0,2.597248544
